company_id,year,capital_allocation_label,cfo_quality_score,capex_intensity_pct,distress_flag
DIVISLAB,Mar 2014,Growth Investment,100,54.7576301615799,NO
DIVISLAB,Mar 2015,Growth Investment,100,63.07506053268766,NO
DIVISLAB,Mar 2016,Growth Investment,100,39.11368015414259,NO
DIVISLAB,Mar 2017,Growth Investment,100,99.1304347826087,NO
DIVISLAB,Mar 2018,Growth Investment,100,61.5979381443299,NO
DIVISLAB,Mar 2019,Growth Investment,100,71.80293501048219,NO
DIVISLAB,Mar 2020,Growth Investment,100,6.825657894736842,NO
DIVISLAB,Mar 2021,Stable,100,3.852080123266564,NO
DIVISLAB,Mar 2022,Growth Investment,100,114.8012552301255,NO
DIVISLAB,Mar 2023,Growth Investment,100,110.0854005693371,NO
DIVISLAB,Mar 2024,Growth Investment,100,21.33227597145123,NO
DLF,Mar 2013,Stable,100,99.30313588850174,NO
DLF,Mar 2014,Stable,100,267.3024523160763,NO
DLF,Mar 2015,Stable,100,4.810996563573884,NO
DLF,Mar 2016,Growth Investment,100,27.66317213391951,NO
DLF,Mar 2017,Financial Stress,40,97.10467706013362,NO
DLF,Mar 2018,Growth Investment,100,778.5185185185185,NO
DLF,Mar 2019,Stable,100,0.1468428781204112,NO
DLF,Mar 2020,Stable,100,1828.089887640449,NO
DLF,Mar 2021,Stable,100,10.27397260273973,NO
DLF,Mar 2022,Stable,100,9.427966101694915,NO
DLF,Mar 2023,Growth Investment,100,19.41052631578947,NO
DLF,Mar 2024,Growth Investment,100,60.22055927530524,NO
DMART,Mar 2013,Growth Investment,100,181.8897637795276,NO
DMART,Mar 2014,Growth Investment,100,136.3636363636363,NO
DMART,Mar 2015,Growth Investment,100,213.5135135135135,NO
DMART,Mar 2016,Growth Investment,100,146.189376443418,NO
DMART,Mar 2017,Growth Investment,100,545.4945054945055,NO
DMART,Mar 2018,Stable,100,63.56164383561644,NO
DMART,Mar 2019,Growth Investment,100,118.7112763320942,NO
DMART,Mar 2020,Growth Investment,100,363.828125,NO
DMART,Mar 2021,Growth Investment,100,80.72727272727272,NO
DMART,Mar 2022,Growth Investment,100,93.95043731778425,NO
DMART,Mar 2023,Growth Investment,100,87.9467680608365,NO
DMART,Mar 2024,Growth Investment,100,89.8761835396941,NO
DRREDDY,Mar 2013,Growth Investment,100,104.2815674891147,NO
DRREDDY,Mar 2014,Growth Investment,100,81.42131979695432,NO
DRREDDY,Mar 2015,Growth Investment,100,93.89857369255151,NO
DRREDDY,Mar 2016,Growth Investment,100,49.34109714986209,NO
DRREDDY,Mar 2017,Growth Investment,100,88.15298507462687,NO
DRREDDY,Mar 2018,Growth Investment,100,82.25180255130338,NO
DRREDDY,Mar 2019,Growth Investment,100,26.79442508710801,NO
DRREDDY,Mar 2020,Growth Investment,100,16.58847184986595,NO
DRREDDY,Mar 2021,Growth Investment,100,63.16526610644257,NO
DRREDDY,Mar 2022,Growth Investment,100,91.2486659551761,NO
DRREDDY,Mar 2023,Growth Investment,100,69.78600543478261,NO
DRREDDY,Mar 2024,Growth Investment,100,88.79594981289897,NO
EICHERMOT,Dec 2012,Growth Investment,100,155.8467741935484,NO
EICHERMOT,Dec 2013,Growth Investment,100,110.3351955307263,NO
EICHERMOT,Dec 2014,Growth Investment,100,115.9503342884432,NO
EICHERMOT,Mar 2016,Growth Investment,100,68.42105263157895,NO
EICHERMOT,Mar 2017,Growth Investment,100,102.1077283372365,NO
EICHERMOT,Mar 2018,Growth Investment,100,86.42224012892828,NO
EICHERMOT,Mar 2019,Growth Investment,100,41.90476190476191,NO
EICHERMOT,Mar 2020,Growth Investment,100,89.02007083825265,NO
EICHERMOT,Mar 2021,Growth Investment,100,96.0969840331165,NO
EICHERMOT,Mar 2022,Growth Investment,100,64.37459070072038,NO
EICHERMOT,Mar 2023,Growth Investment,100,84.9096705632306,NO
EICHERMOT,Mar 2024,Growth Investment,100,76.10096670247046,NO
GAIL,Mar 2013,Growth Investment,100,130.6375889747085,NO
GAIL,Mar 2014,Growth Investment,100,96.77139761646804,NO
GAIL,Mar 2015,Growth Investment,100,66.65875652586615,NO
GAIL,Mar 2016,Growth Investment,100,22.82828282828283,NO
GAIL,Mar 2017,Growth Investment,100,5.544488711819389,NO
GAIL,Mar 2018,Growth Investment,100,30.33413159995438,NO
GAIL,Mar 2019,Growth Investment,100,71.40531062124249,NO
GAIL,Mar 2020,Growth Investment,100,99.44877171959257,NO
GAIL,Mar 2021,Growth Investment,100,51.59568553319248,NO
GAIL,Mar 2022,Growth Investment,100,58.28025477707006,NO
GAIL,Mar 2023,Growth Investment,100,232.5429017160686,NO
GAIL,Mar 2024,Growth Investment,100,65.35833465755601,NO
GODREJCP,Mar 2013,Growth Investment,100,105.4878048780488,NO
GODREJCP,Mar 2014,Growth Investment,100,44.2652329749104,NO
GODREJCP,Mar 2015,Growth Investment,100,120.350535540409,NO
GODREJCP,Mar 2016,Growth Investment,100,73.43565525383707,NO
GODREJCP,Mar 2017,Growth Investment,100,120.5913978494624,NO
GODREJCP,Mar 2018,Growth Investment,100,19.50087057457922,NO
GODREJCP,Mar 2019,Stable,100,15.84731058415269,NO
GODREJCP,Mar 2020,Growth Investment,100,34.76070528967254,NO
GODREJCP,Mar 2021,Growth Investment,100,14.38423645320197,NO
GODREJCP,Mar 2022,Growth Investment,100,58.16678152997932,NO
GODREJCP,Mar 2023,Growth Investment,100,81.54346815434683,NO
GODREJCP,Mar 2024,Growth Investment,100,165.9420289855072,NO
GRASIM,Mar 2013,Growth Investment,100,134.0641206977841,NO
GRASIM,Mar 2014,Growth Investment,100,65.82135812905044,NO
GRASIM,Mar 2015,Growth Investment,100,51.34958641706574,NO
GRASIM,Mar 2016,Growth Investment,100,76.94274028629857,NO
GRASIM,Mar 2017,Growth Investment,100,48.14763995609221,NO
GRASIM,Mar 2018,Financial Stress,40,37.34299516908213,NO
GRASIM,Mar 2019,Financial Stress,40,133.3333333333333,NO
GRASIM,Mar 2020,Growth Investment,100,68.3754512635379,NO
GRASIM,Mar 2021,Growth Investment,100,47.40298507462686,NO
GRASIM,Mar 2022,Growth Investment,100,14.9616368286445,NO
GRASIM,Mar 2023,Financial Stress,40,108.0961765865195,NO
GRASIM,Mar 2024,Financial Stress,40,215.6357869204217,NO
HAL,Mar 2017,Stable,40,714.1843971631206,NO
HAL,Mar 2018,Stable,40,80.92643051771117,YES
HAL,Mar 2019,Financial Stress,40,68.78086820899402,YES
HAL,Mar 2020,Growth Investment,100,86.79245283018868,NO
HAL,Mar 2021,Growth Investment,100,7.86828881248347,NO
HAL,Mar 2022,Growth Investment,100,125.6286836935167,NO
HAL,Mar 2023,Growth Investment,100,64.8936170212766,NO
HAL,Mar 2024,Growth Investment,100,77.94796985168976,NO
HAVELLS,Mar 2013,Growth Investment,100,22.5705329153605,NO
HAVELLS,Mar 2014,Growth Investment,100,43.31797235023041,NO
HAVELLS,Mar 2015,Growth Investment,100,50.36344755970924,NO
HAVELLS,Mar 2016,Growth Investment,100,23.58674463937622,NO
HAVELLS,Mar 2017,Growth Investment,100,28.6831812255541,NO
HAVELLS,Mar 2018,Growth Investment,100,86.0,NO
HAVELLS,Mar 2019,Stable,100,36.92614770459082,NO
HAVELLS,Mar 2020,Growth Investment,100,66.26360338573156,NO
HAVELLS,Mar 2021,Growth Investment,100,115.6060606060606,NO
HAVELLS,Mar 2022,Growth Investment,100,43.92361111111111,NO
HAVELLS,Mar 2023,Stable,100,5.486725663716814,NO
HAVELLS,Mar 2024,Growth Investment,100,82.84690220174092,NO
HCLTECH,Jun 2013,Growth Investment,100,52.56010685663401,NO
HCLTECH,Jun 2014,Growth Investment,100,74.98838469877653,NO
HCLTECH,Jun 2015,Growth Investment,100,37.69633507853403,NO
HCLTECH,Mar 2016,Growth Investment,100,57.75568924928067,NO
HCLTECH,Mar 2017,Growth Investment,100,43.24624791550862,NO
HCLTECH,Mar 2018,Growth Investment,100,26.84918347742556,NO
HCLTECH,Mar 2019,Growth Investment,100,36.29472745513321,NO
HCLTECH,Mar 2020,Growth Investment,100,92.31229882476232,NO
HCLTECH,Mar 2021,Growth Investment,100,28.87654195126924,NO
HCLTECH,Mar 2022,Stable,100,9.449704142011834,NO
HCLTECH,Mar 2023,Growth Investment,100,19.84007996001999,NO
HCLTECH,Mar 2024,Growth Investment,100,29.43692088382038,NO
HDFCBANK,Mar 2013,Financial Stress,40,15.42671455447238,NO
HDFCBANK,Mar 2014,Growth Investment,100,26.09831393968178,NO
HDFCBANK,Mar 2015,Financial Stress,40,3.759221841078897,YES
HDFCBANK,Mar 2016,Financial Stress,40,2.430666473065195,NO
HDFCBANK,Mar 2017,Growth Investment,100,6.631176947112603,NO
HDFCBANK,Mar 2018,Growth Investment,100,4.891367491576624,NO
HDFCBANK,Mar 2019,Financial Stress,40,2.390571319506298,YES
HDFCBANK,Mar 2020,Financial Stress,40,8.317031240737448,NO
HDFCBANK,Mar 2021,Growth Investment,100,4.291835389396366,NO
HDFCBANK,Mar 2022,Financial Stress,40,17.14882943143813,NO
HDFCBANK,Mar 2023,Growth Investment,100,14.37493994426828,NO
HDFCBANK,Mar 2024,Stable,100,87.05228381142169,NO
HDFCLIFE,Mar 2013,Stable,40,,NO
HDFCLIFE,Mar 2014,Stable,40,,NO
HDFCLIFE,Mar 2015,Growth Investment,100,78.80690737833595,NO
HDFCLIFE,Mar 2016,Growth Investment,100,69.66766309126076,NO
HDFCLIFE,Mar 2017,Growth Investment,100,83.09791332263242,NO
HDFCLIFE,Mar 2018,Growth Investment,100,65.6032052233269,NO
HDFCLIFE,Mar 2019,Growth Investment,100,103.1820024321038,NO
HDFCLIFE,Mar 2020,Growth Investment,100,105.4277206280455,NO
HDFCLIFE,Mar 2021,Growth Investment,100,92.26012573430897,NO
HDFCLIFE,Mar 2022,Growth Investment,100,13.47804139323574,NO
HDFCLIFE,Mar 2023,Growth Investment,100,146.3170129304083,NO
HDFCLIFE,Mar 2024,Growth Investment,100,126.9844230948606,NO
HEROMOTOCO,Mar 2014,Growth Investment,100,54.53931825852177,NO
HEROMOTOCO,Mar 2015,Stable,100,1.41811527904849,NO
HEROMOTOCO,Mar 2016,Growth Investment,100,61.79473401397099,NO
HEROMOTOCO,Mar 2017,Growth Investment,100,49.21387571749439,NO
HEROMOTOCO,Mar 2018,Growth Investment,100,46.25342295245208,NO
HEROMOTOCO,Mar 2019,Stable,100,125.7751937984496,NO
HEROMOTOCO,Mar 2020,Growth Investment,100,51.08735048930772,NO
HEROMOTOCO,Mar 2021,Growth Investment,100,55.6934306569343,NO
HEROMOTOCO,Mar 2022,Growth Investment,100,10.55133079847909,NO
HEROMOTOCO,Mar 2023,Growth Investment,100,16.10558530986993,NO
HEROMOTOCO,Mar 2024,Growth Investment,100,37.13183018484663,NO
HINDALCO,Mar 2013,Growth Investment,100,463.5875041988579,NO
HINDALCO,Mar 2014,Growth Investment,100,101.7471091000503,NO
HINDALCO,Mar 2015,Growth Investment,100,54.22091558168837,NO
HINDALCO,Mar 2016,Growth Investment,100,27.54962354551677,NO
HINDALCO,Mar 2017,Growth Investment,100,22.66887365019311,NO
HINDALCO,Mar 2018,Stable,100,48.93558451091943,NO
HINDALCO,Mar 2019,Growth Investment,100,45.55397845871253,NO
HINDALCO,Mar 2020,Growth Investment,100,56.70459003530797,NO
HINDALCO,Mar 2021,Growth Investment,100,146.7038068709378,NO
HINDALCO,Mar 2022,Growth Investment,100,40.22449221997862,NO
HINDALCO,Mar 2023,Growth Investment,100,39.35339441899209,NO
HINDALCO,Mar 2024,Growth Investment,100,59.30744928500167,NO
HINDUNILVR,Mar 2013,Stable,100,1.747572815533981,NO
HINDUNILVR,Mar 2014,Growth Investment,100,12.44106862231535,NO
HINDUNILVR,Mar 2015,Stable,100,4.191980558930741,NO
HINDUNILVR,Mar 2016,Growth Investment,100,6.76096859266363,NO
HINDUNILVR,Mar 2017,Growth Investment,100,22.62295081967213,NO
HINDUNILVR,Mar 2018,Growth Investment,100,17.54414919953788,NO
HINDUNILVR,Mar 2019,Growth Investment,100,7.551724137931035,NO
HINDUNILVR,Mar 2020,Stable,100,23.49468713105077,NO
HINDUNILVR,Mar 2021,Growth Investment,100,13.40172432609407,NO
HINDUNILVR,Mar 2022,Growth Investment,100,19.09814323607427,NO
HINDUNILVR,Mar 2023,Growth Investment,100,14.85336803122811,NO
HINDUNILVR,Mar 2024,Growth Investment,100,34.41722153985391,NO
ICICIBANK,Mar 2013,Growth Investment,100,106.1106665142334,NO
ICICIBANK,Mar 2014,Growth Investment,100,232.8159645232816,NO
ICICIBANK,Mar 2015,Financial Stress,40,107.3494663081561,YES
ICICIBANK,Mar 2016,Growth Investment,100,51.00444068513428,NO
ICICIBANK,Mar 2017,Growth Investment,100,3.250626947336424,NO
ICICIBANK,Mar 2018,Growth Investment,100,260.8007016457721,NO
ICICIBANK,Mar 2019,Growth Investment,100,62.21774773479074,NO
ICICIBANK,Mar 2020,Growth Investment,100,52.90642870608936,NO
ICICIBANK,Mar 2021,Growth Investment,100,46.10440894105713,NO
ICICIBANK,Mar 2022,Growth Investment,100,67.88387740703136,NO
ICICIBANK,Mar 2023,Financial Stress,40,1794.988066825776,YES
ICICIBANK,Mar 2024,Growth Investment,100,92.0227105109229,NO
ICICIGI,Mar 2013,Growth Investment,100,97.76422764227642,NO
ICICIGI,Mar 2014,Growth Investment,100,118.655462184874,NO
ICICIGI,Mar 2015,Stable,40,174.4897959183673,YES
ICICIGI,Mar 2016,Growth Investment,100,60.66536203522504,NO
ICICIGI,Mar 2017,Growth Investment,100,122.2358722358723,NO
ICICIGI,Mar 2018,Growth Investment,100,79.3305439330544,NO
ICICIGI,Mar 2019,Growth Investment,100,95.96774193548387,NO
ICICIGI,Mar 2020,Growth Investment,100,98.51441887561899,NO
ICICIGI,Mar 2021,Growth Investment,100,77.05749718151071,NO
ICICIGI,Mar 2022,Stable,100,16.68726823238566,NO
ICICIGI,Mar 2023,Growth Investment,100,73.58078602620087,NO
ICICIGI,Mar 2024,Growth Investment,100,79.8088907353552,NO
ICICIPRULI,Mar 2013,Stable,40,59.21999242711095,YES
ICICIPRULI,Mar 2014,Stable,40,252.3929471032746,NO
ICICIPRULI,Mar 2015,Growth Investment,100,348.3747609942639,NO
ICICIPRULI,Mar 2016,Stable,100,0.7429829389102918,NO
ICICIPRULI,Mar 2017,Growth Investment,100,16.85230024213075,NO
ICICIPRULI,Mar 2018,Growth Investment,100,94.71001757469244,NO
ICICIPRULI,Mar 2019,Growth Investment,100,66.44106530719873,NO
ICICIPRULI,Mar 2020,Growth Investment,100,125.6049325267566,NO
ICICIPRULI,Mar 2021,Growth Investment,100,69.51052775499042,NO
ICICIPRULI,Mar 2022,Growth Investment,100,44.56581103222283,NO
ICICIPRULI,Mar 2023,Growth Investment,100,1286.516853932584,NO
ICICIPRULI,Mar 2024,Stable,40,101.4354066985646,NO
INDIGO,Mar 2013,Growth Investment,100,108.5582998276852,NO
INDIGO,Mar 2014,Growth Investment,100,182.6959247648903,NO
INDIGO,Mar 2015,Growth Investment,100,39.42953020134228,NO
INDIGO,Mar 2016,Growth Investment,100,42.90757381258023,NO
INDIGO,Mar 2017,Growth Investment,100,80.19566367001586,NO
INDIGO,Mar 2018,Growth Investment,100,106.3797079169869,NO
INDIGO,Mar 2019,Growth Investment,100,79.9367088607595,NO
INDIGO,Mar 2020,Growth Investment,100,65.86489989917904,NO
INDIGO,Mar 2021,Stable,40,199.2592592592593,YES
INDIGO,Mar 2022,Stable,100,73.98255813953489,NO
INDIGO,Mar 2023,Growth Investment,100,31.7956388254743,NO
INDIGO,Mar 2024,Growth Investment,100,55.51149506679884,NO
INDUSINDBK,Mar 2013,Financial Stress,40,35.80246913580247,NO
INDUSINDBK,Mar 2014,Financial Stress,40,4.237700925474915,YES
INDUSINDBK,Mar 2015,Financial Stress,40,19.42294159042928,NO
INDUSINDBK,Mar 2016,Financial Stress,40,8.814485821660403,YES
INDUSINDBK,Mar 2017,Growth Investment,100,2.463479989627452,NO
INDUSINDBK,Mar 2018,Financial Stress,40,1.048309178743961,YES
INDUSINDBK,Mar 2019,Financial Stress,40,9.907653779934263,NO
INDUSINDBK,Mar 2020,Financial Stress,40,4.369133648974167,NO
INDUSINDBK,Mar 2021,Growth Investment,100,0.5062043632128298,NO
INDUSINDBK,Mar 2022,Growth Investment,100,2.114457831325301,NO
INDUSINDBK,Mar 2023,Financial Stress,40,3.545586107091172,YES
INDUSINDBK,Mar 2024,Stable,40,3.710740366918007,YES
INFY,Mar 2013,Growth Investment,100,39.63108639631086,NO
INFY,Mar 2014,Growth Investment,100,26.08651399491094,NO
INFY,Mar 2015,Stable,100,11.95977493116246,NO
INFY,Mar 2016,Growth Investment,100,8.825289190267252,NO
INFY,Mar 2017,Growth Investment,100,127.1702367531003,NO
INFY,Mar 2018,Stable,100,34.29414434861553,NO
INFY,Mar 2019,Growth Investment,100,4.258473148709656,NO
INFY,Mar 2020,Growth Investment,100,1.946715285537846,NO
INFY,Mar 2021,Growth Investment,100,31.74733034791595,NO
INFY,Mar 2022,Growth Investment,100,27.15093154699602,NO
INFY,Mar 2023,Growth Investment,100,4.766991587661904,NO
INFY,Mar 2024,Growth Investment,100,20.20230067433558,NO
IOC,Mar 2013,Growth Investment,100,99.50749464668094,NO
IOC,Mar 2014,Growth Investment,100,76.85058896466212,NO
IOC,Mar 2015,Growth Investment,100,22.16219734444155,NO
IOC,Mar 2016,Growth Investment,100,53.11426787386825,NO
IOC,Mar 2017,Growth Investment,100,62.67366033456195,NO
IOC,Mar 2018,Growth Investment,100,58.79787051348102,NO
IOC,Mar 2019,Growth Investment,100,177.0534243351377,NO
IOC,Mar 2020,Growth Investment,100,407.2348166806605,NO
IOC,Mar 2021,Growth Investment,100,46.19335347432024,NO
IOC,Mar 2022,Growth Investment,100,82.70478113955025,NO
IOC,Mar 2023,Growth Investment,100,94.55539063554176,NO
IOC,Mar 2024,Growth Investment,100,44.25378697309385,NO
IRCTC,Mar 2015,Growth Investment,100,66.66666666666666,NO
IRCTC,Mar 2016,Stable,100,2.430555555555556,NO
IRCTC,Mar 2017,Stable,100,27.81065088757396,NO
IRCTC,Mar 2018,Stable,100,166.6666666666667,NO
IRCTC,Mar 2019,Growth Investment,100,70.74148296593187,NO
IRCTC,Mar 2020,Stable,100,1.9559902200489,NO
IRCTC,Mar 2021,Growth Investment,100,182.6612903225806,NO
IRCTC,Mar 2022,Growth Investment,100,46.18320610687023,NO
IRCTC,Mar 2023,Growth Investment,100,39.03940886699507,NO
IRCTC,Mar 2024,Growth Investment,100,24.37641723356009,NO
IRFC,Mar 2016,Financial Stress,40,0.01221150323604836,NO
IRFC,Mar 2017,Financial Stress,40,0.01028013364173734,YES
IRFC,Mar 2018,Financial Stress,40,0.007123521869212139,NO
IRFC,Mar 2019,Financial Stress,40,0.002395324326913864,NO
IRFC,Mar 2020,Financial Stress,40,0.001594870895201033,YES
IRFC,Mar 2021,Financial Stress,40,0.0,NO
IRFC,Mar 2022,Financial Stress,40,0.007762528721356269,YES
IRFC,Mar 2023,Financial Stress,40,0.0,NO
IRFC,Mar 2024,Growth Investment,100,0.1010866818296689,NO
ITC,Mar 2013,Growth Investment,100,54.64657842861166,NO
ITC,Mar 2014,Growth Investment,100,44.30827886710239,NO
ITC,Mar 2015,Growth Investment,100,53.59138474042467,NO
ITC,Mar 2016,Growth Investment,100,40.01428717216042,NO
ITC,Mar 2017,Growth Investment,100,30.59188858567799,NO
ITC,Mar 2018,Growth Investment,100,54.02080643936517,NO
ITC,Mar 2019,Growth Investment,100,44.07533974409918,NO
ITC,Mar 2020,Growth Investment,100,42.0285908781484,NO
ITC,Mar 2021,Stable,100,45.82102658258162,NO
ITC,Mar 2022,Growth Investment,100,14.18610547667343,NO
ITC,Mar 2023,Growth Investment,100,30.36338595190168,NO
ITC,Mar 2024,Stable,100,9.098317713487397,NO
JINDALSTEL,Mar 2013,Growth Investment,100,272.3168654173764,NO
JINDALSTEL,Mar 2014,Growth Investment,100,277.1615720524018,NO
JINDALSTEL,Mar 2015,Growth Investment,100,568.274111675127,NO
JINDALSTEL,Mar 2016,Growth Investment,100,52.20401569351488,NO
JINDALSTEL,Mar 2017,Growth Investment,100,29.16788321167883,NO
JINDALSTEL,Mar 2018,Growth Investment,100,18.52667011910927,NO
JINDALSTEL,Mar 2019,Growth Investment,100,9.216794062257671,NO
JINDALSTEL,Mar 2020,Growth Investment,100,16.74608577263444,NO
JINDALSTEL,Mar 2021,Growth Investment,100,15.75119137195887,NO
JINDALSTEL,Mar 2022,Growth Investment,100,14.52517447657029,NO
JINDALSTEL,Mar 2023,Growth Investment,100,55.6689805362733,NO
JINDALSTEL,Mar 2024,Growth Investment,100,138.8814913448735,NO
JIOFIN,Mar 2023,Growth Investment,100,54.01459854014598,NO
JIOFIN,Mar 2024,Stable,40,212.5368731563422,NO
JSWENERGY,Mar 2013,Growth Investment,100,54.72463768115941,NO
JSWENERGY,Mar 2014,Growth Investment,100,15.99823710885853,NO
JSWENERGY,Mar 2015,Growth Investment,100,12.43370654095463,NO
JSWENERGY,Mar 2016,Growth Investment,100,92.4816280384398,NO
JSWENERGY,Mar 2017,Growth Investment,100,19.77679730080457,NO
JSWENERGY,Mar 2018,Growth Investment,100,5.465175394001017,NO
JSWENERGY,Mar 2019,Growth Investment,100,2.207948615014051,NO
JSWENERGY,Mar 2020,Stable,100,14.45725264169068,NO
JSWENERGY,Mar 2021,Growth Investment,100,27.83783783783784,NO
JSWENERGY,Mar 2022,Growth Investment,100,46.98509485094851,NO
JSWENERGY,Mar 2023,Growth Investment,100,325.2399232245681,NO
JSWENERGY,Mar 2024,Growth Investment,100,131.48861084376,NO
JSWSTEEL,Mar 2013,Growth Investment,100,92.96714579055441,NO
JSWSTEEL,Mar 2014,Growth Investment,100,216.5767154973014,NO
JSWSTEEL,Mar 2015,Growth Investment,100,93.600812595226,NO
JSWSTEEL,Mar 2016,Growth Investment,100,55.9228650137741,NO
JSWSTEEL,Mar 2017,Growth Investment,100,64.579107505071,NO
JSWSTEEL,Mar 2018,Growth Investment,100,36.5861539704338,NO
JSWSTEEL,Mar 2019,Growth Investment,100,77.81726235221758,NO
JSWSTEEL,Mar 2020,Growth Investment,100,153.2186155651154,NO
JSWSTEEL,Mar 2021,Growth Investment,100,40.99206982809091,NO
JSWSTEEL,Mar 2022,Growth Investment,100,56.14008374571755,NO
JSWSTEEL,Mar 2023,Growth Investment,100,46.00608841058183,NO
JSWSTEEL,Mar 2024,Growth Investment,100,119.7797648617321,NO
KOTAKBANK,Mar 2013,Growth Investment,100,313.9332870048645,NO
KOTAKBANK,Mar 2014,Growth Investment,100,12.46140273489193,NO
KOTAKBANK,Mar 2015,Growth Investment,100,194.0486533449175,NO
KOTAKBANK,Mar 2016,Growth Investment,100,46.82587064676617,NO
KOTAKBANK,Mar 2017,Growth Investment,100,40.00151263046438,NO
KOTAKBANK,Mar 2018,Financial Stress,40,52.68475750577367,YES
KOTAKBANK,Mar 2019,Growth Investment,100,182.3819978046103,NO
KOTAKBANK,Mar 2020,Growth Investment,100,28.03148930693494,NO
KOTAKBANK,Mar 2021,Growth Investment,100,228.8875230485556,NO
KOTAKBANK,Mar 2022,Growth Investment,100,131.2349542609533,NO
KOTAKBANK,Mar 2023,Financial Stress,40,835.8293075684379,YES
KOTAKBANK,Mar 2024,Growth Investment,100,56.86324513866752,NO
LICI,Mar 2019,Stable,100,72.59303902365527,NO
LICI,Mar 2020,Growth Investment,100,74.33737377453234,NO
LICI,Mar 2021,Stable,100,184.1728493089502,NO
LICI,Mar 2022,Stable,40,331.2450436161776,NO
LICI,Mar 2023,Growth Investment,100,96.93501348153855,NO
LICI,Mar 2024,Growth Investment,100,96.734553250134,NO
LODHA,Mar 2016,Growth Investment,100,220.671834625323,NO
LODHA,Mar 2017,Growth Investment,100,79.91831177671885,NO
LODHA,Mar 2018,Growth Investment,100,93.53448275862068,NO
LODHA,Mar 2019,Financial Stress,40,37.79697624190065,NO
LODHA,Mar 2020,Stable,100,4.825026511134676,NO
LODHA,Mar 2021,Stable,100,16.64025356576862,NO
LODHA,Mar 2022,Stable,100,57.007007007007,NO
LODHA,Mar 2023,Stable,100,65.05454545454545,NO
LODHA,Mar 2024,Growth Investment,100,117.3168789808917,NO
LT,Mar 2013,Financial Stress,40,158.9437428243398,NO
LT,Mar 2014,Financial Stress,40,77.13845723085538,NO
LT,Mar 2015,Financial Stress,40,350.03663003663,NO
LT,Mar 2016,Financial Stress,40,142.8086419753087,YES
LT,Mar 2017,Growth Investment,100,147.1975957926371,NO
LT,Mar 2018,Financial Stress,40,39.01904097298375,NO
LT,Mar 2019,Financial Stress,40,231.7703952901598,YES
LT,Mar 2020,Growth Investment,100,125.6050194203765,NO
LT,Mar 2021,Growth Investment,100,24.9198231776025,NO
LT,Mar 2022,Growth Investment,100,18.70695053224797,NO
LT,Mar 2023,Growth Investment,100,35.33388944988366,NO
LT,Mar 2024,Stable,100,11.92926749151429,NO
LTIM,Mar 2013,Growth Investment,100,36.84210526315789,NO
LTIM,Mar 2014,Stable,100,28.6624203821656,NO
LTIM,Mar 2015,Growth Investment,100,16.04361370716511,NO
LTIM,Mar 2016,Growth Investment,100,4.662004662004662,NO
LTIM,Mar 2017,Growth Investment,100,82.13675213675214,NO
LTIM,Mar 2018,Growth Investment,100,53.55450236966824,NO
LTIM,Mar 2019,Growth Investment,100,53.69175627240143,NO
LTIM,Mar 2020,Growth Investment,100,39.11192214111922,NO
LTIM,Mar 2021,Growth Investment,100,69.04166666666667,NO
LTIM,Mar 2022,Growth Investment,100,50.53829590895109,NO
LTIM,Mar 2023,Growth Investment,100,8.75605815831987,NO
LTIM,Mar 2024,Growth Investment,100,69.1005291005291,NO
M&M,Mar 2013,Financial Stress,40,314.8590021691974,NO
M&M,Mar 2014,Financial Stress,40,1854.098360655737,NO
M&M,Mar 2015,Growth Investment,100,412.9857819905213,NO
